"league_gender","season_id","match_id","team_name","shirt_number","player_name","vote","pt_tot","pt_bp","pt_profloss","serv_tot","serv_err","serv_pt","rec_tot","rec_err","rec_pos","rec_per","att_tot","att_err","att_blo","att_pt","att_per","blo_pt"
"Men","1516",1059,"TV.Ingersoll.Bühl",9,"Cléro Kristen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1059,"TV.Ingersoll.Bühl",10,"Sandmeier Jens",5,7,1,NA,11,1,NA,17,3,41,24,12,2,1,6,50,1
"Men","1516",1059,"TV.Ingersoll.Bühl",11,"Molnar David",NA,NA,NA,-1,NA,NA,NA,13,1,69,46,NA,NA,NA,NA,NA,NA
"Men","1516",1059,"TV.Ingersoll.Bühl",12,"Mote Nehemiah A.",6,8,4,5,8,1,1,NA,NA,NA,NA,7,NA,2,5,71,2
"Men","1516",1059,"TV.Ingersoll.Bühl",13,"Schramm Robert",7,10,6,9,17,1,2,NA,NA,NA,NA,5,NA,NA,5,100,3
"Men","1516",1059,"TV.Ingersoll.Bühl",14,"Russell Peter James",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1059,"TV.Ingersoll.Bühl",17,"Buchegger Paul",NA,3,2,2,2,NA,NA,NA,NA,NA,NA,4,1,NA,3,75,NA
"Men","1516",1060,"SVG.Lüneburg.1",1,"Mattson Erik John",NA,NA,NA,-2,NA,NA,NA,22,2,45,14,NA,NA,NA,NA,NA,NA
"Men","1516",1060,"SVG.Lüneburg.1",2,"Brüggemann Immo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1060,"SVG.Lüneburg.1",3,"Kevorken Scott M. ",5,5,2,2,10,3,1,NA,NA,NA,NA,9,NA,NA,3,33,1
"Men","1516",1060,"SVG.Lüneburg.1",5,"Bahlburg René",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1060,"SVG.Lüneburg.1",6,"Kocian Adam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1060,"SVG.Lüneburg.1",7,"Pörner Jannik ",5,10,1,6,13,1,NA,NA,NA,NA,NA,21,2,1,9,43,1
"Men","1516",1060,"SVG.Lüneburg.1",9,"Steinke Falko",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,50,NA
"Men","1516",1060,"SVG.Lüneburg.1",10,"Marshall Steven ",5,10,2,3,11,3,1,12,1,67,42,14,2,1,8,57,1
"Men","1516",1060,"SVG.Lüneburg.1",11,"Marks Nicolas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1060,"SVG.Lüneburg.1",14,"Schlien Michel ",6,9,6,8,11,1,1,NA,NA,NA,NA,8,NA,NA,6,75,2
"Men","1516",1060,"SVG.Lüneburg.1",15,"Del Bianco Nickolas ",6,13,9,9,18,3,5,12,NA,67,50,16,NA,1,8,50,NA
"Men","1516",1060,"SVG.Lüneburg.1",16,"Mora Sabate Carlos ",6,4,4,1,15,3,3,2,NA,NA,NA,1,NA,NA,1,100,NA
"Men","1516",1060,"SVG.Lüneburg.1",18,"Kruse Patrick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1061,"CV.Mitteldeutschland",1,"Brzezinski Marcin",7,10,5,6,9,4,1,NA,NA,NA,NA,8,NA,NA,8,100,1
"Men","1516",1061,"CV.Mitteldeutschland",2,"Sufa Bartosz",NA,NA,NA,-1,NA,NA,NA,10,1,70,30,NA,NA,NA,NA,NA,NA
"Men","1516",1061,"CV.Mitteldeutschland",5,"Martinez Gion R.",6,10,2,5,12,2,NA,9,NA,89,78,14,1,2,8,57,2
"Men","1516",1061,"CV.Mitteldeutschland",6,"Polanski Maciej",NA,4,1,3,10,1,NA,1,NA,NA,NA,4,NA,NA,3,75,1
"Men","1516",1061,"CV.Mitteldeutschland",7,"Buzzelli Ugo",7,3,2,3,12,NA,NA,NA,NA,NA,NA,2,NA,NA,1,50,2
"Men","1516",1061,"CV.Mitteldeutschland",8,"Sormaz Nenad",NA,1,1,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1061,"CV.Mitteldeutschland",10,"Schlag Timo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1061,"CV.Mitteldeutschland",11,"Lech Jaroslaw",6,14,5,7,11,5,NA,NA,NA,NA,NA,20,2,NA,13,65,1
"Men","1516",1061,"CV.Mitteldeutschland",12,"Gorski Janusz",6,11,5,5,18,3,1,24,1,46,25,11,NA,2,7,64,3
"Men","1516",1061,"CV.Mitteldeutschland",13,"Szablewski Lukasz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1062,"NETZHOPPERS.K.",1,"Penk Matthias",5,3,1,NA,5,1,1,12,2,42,33,3,NA,NA,2,67,NA
"Men","1516",1062,"NETZHOPPERS.K.",3,"Hecht Florian",NA,1,NA,-1,5,2,NA,NA,NA,NA,NA,1,NA,NA,1,100,NA
"Men","1516",1062,"NETZHOPPERS.K.",9,"Krause Sebastian",6,11,5,3,9,3,NA,13,2,69,46,23,3,NA,9,39,2
"Men","1516",1062,"NETZHOPPERS.K.",10,"Ratajczak Kamil",NA,NA,NA,-3,NA,NA,NA,14,3,43,21,NA,NA,NA,NA,NA,NA
"Men","1516",1062,"NETZHOPPERS.K.",11,"Timmermann Theo",5,8,2,2,11,3,NA,36,1,61,36,17,2,NA,8,47,NA
"Men","1516",1062,"NETZHOPPERS.K.",12,"Heinecke Daniel",6,11,7,8,14,1,NA,1,NA,NA,NA,10,1,1,5,50,6
"Men","1516",1062,"NETZHOPPERS.K.",13,"Rieke Manuel",6,3,3,-1,19,3,2,1,1,NA,NA,1,NA,NA,NA,NA,1
"Men","1516",1062,"NETZHOPPERS.K.",14,"Sprung Paul",6,13,5,12,14,NA,NA,4,NA,50,NA,13,NA,1,9,69,4
"Men","1516",1062,"NETZHOPPERS.K.",15,"Ehlers Nils",6,16,3,8,13,2,1,NA,NA,NA,NA,32,3,3,15,47,NA
"Men","1516",1063,"VfB.Friedrichshafen.1",2,"Gauna Maximilliano ",7,10,7,7,8,2,2,NA,NA,NA,NA,8,1,NA,7,88,1
"Men","1516",1063,"VfB.Friedrichshafen.1",3,"Späth Thilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1063,"VfB.Friedrichshafen.1",4,"Venceslau Luis F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1063,"VfB.Friedrichshafen.1",5,"Nalobin Alexey",NA,3,2,1,11,2,1,NA,NA,NA,NA,3,NA,NA,2,67,NA
"Men","1516",1063,"VfB.Friedrichshafen.1",6,"Finger Michal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1063,"VfB.Friedrichshafen.1",8,"Andrae Björn ",5,8,6,2,16,3,4,11,1,36,27,9,1,1,4,44,NA
"Men","1516",1063,"VfB.Friedrichshafen.1",9,"Honore Marc Anthony ",NA,2,2,1,2,1,NA,1,NA,NA,NA,1,NA,NA,1,100,1
"Men","1516",1063,"VfB.Friedrichshafen.1",10,"Tischer Simon ",7,2,2,-1,7,2,NA,1,NA,NA,NA,4,NA,1,2,50,NA
"Men","1516",1063,"VfB.Friedrichshafen.1",11,"Perry Luke",NA,NA,NA,NA,NA,NA,NA,20,NA,50,25,NA,NA,NA,NA,NA,NA
"Men","1516",1063,"VfB.Friedrichshafen.1",12,"Günthör Jakob",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1063,"VfB.Friedrichshafen.1",13,"Gontariu Adrian Radu ",5,14,7,7,12,3,3,NA,NA,NA,NA,28,NA,4,11,39,NA
"Men","1516",1063,"VfB.Friedrichshafen.1",14,"Geiler Baptiste ",6,16,10,14,19,1,5,5,1,40,40,14,NA,NA,8,57,3
"Men","1516",1063,"VfB.Friedrichshafen.1",15,"Aciobanitei Robert A.",NA,3,NA,2,1,1,NA,2,NA,100,100,4,NA,NA,3,75,NA
"Men","1516",1063,"VfB.Friedrichshafen.1",17,"Kocian Tomas",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1065,"VSG.Coburg.Grub",2,"Katzenelson Ariel",6,2,1,1,16,1,1,NA,NA,NA,NA,1,NA,NA,1,100,NA
"Men","1516",1065,"VSG.Coburg.Grub",3,"Davis Dylan",6,8,1,8,18,NA,NA,NA,NA,NA,NA,13,NA,NA,8,62,NA
"Men","1516",1065,"VSG.Coburg.Grub",4,"Baxpöhler Noah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1065,"VSG.Coburg.Grub",6,"Thompson Ryan",6,8,2,4,9,3,NA,NA,NA,NA,NA,9,NA,1,6,67,2
"Men","1516",1065,"VSG.Coburg.Grub",7,"Tille Leonhard",NA,NA,NA,NA,NA,NA,NA,13,NA,69,54,NA,NA,NA,NA,NA,NA
"Men","1516",1065,"VSG.Coburg.Grub",8,"Weber Tom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1065,"VSG.Coburg.Grub",12,"Schattenberg Lukas",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1065,"VSG.Coburg.Grub",13,"Mauler Richard",5,12,5,3,15,2,2,22,1,59,27,25,3,3,10,40,NA
"Men","1516",1065,"VSG.Coburg.Grub",14,"Schippmann Timon",NA,NA,NA,NA,5,NA,NA,2,NA,100,100,NA,NA,NA,NA,NA,NA
"Men","1516",1065,"VSG.Coburg.Grub",15,"Kwiecien Wojciech",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1065,"VSG.Coburg.Grub",16,"Hrinak Milan",5,13,3,1,12,3,NA,39,4,64,31,22,2,3,12,55,1
"Men","1516",1065,"VSG.Coburg.Grub",18,"Kostolani Lubos",6,18,5,4,11,4,NA,1,NA,NA,NA,39,4,6,13,33,5
"Men","1516",1066,"TV.Ingersoll.Bühl",1,"Mc Ilvaine Graham",6,5,3,1,15,3,1,NA,NA,NA,NA,4,1,NA,3,75,1
"Men","1516",1066,"TV.Ingersoll.Bühl",5,"Sossenheimer David",5,17,4,10,20,2,NA,22,2,59,32,30,1,2,15,50,2
"Men","1516",1066,"TV.Ingersoll.Bühl",7,"Mayaula Nzeza M.",5,9,3,2,17,2,NA,NA,NA,NA,NA,15,5,NA,8,53,1
"Men","1516",1066,"TV.Ingersoll.Bühl",8,"Nagy Péter",NA,1,1,-1,2,1,NA,NA,NA,NA,NA,3,1,NA,NA,NA,1
"Men","1516",1066,"TV.Ingersoll.Bühl",9,"Cléro Kristen",NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1066,"TV.Ingersoll.Bühl",10,"Sandmeier Jens",5,7,5,1,12,1,NA,33,3,48,27,17,2,NA,5,29,2
"Men","1516",1066,"TV.Ingersoll.Bühl",11,"Molnar David",NA,NA,NA,-1,NA,NA,NA,24,1,42,17,NA,NA,NA,NA,NA,NA
"Men","1516",1066,"TV.Ingersoll.Bühl",12,"Mote Nehemiah A.",6,13,5,13,18,NA,1,1,NA,100,NA,13,NA,NA,9,69,3
"Men","1516",1066,"TV.Ingersoll.Bühl",13,"Schramm Robert",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1066,"TV.Ingersoll.Bühl",14,"Russell Peter James",NA,NA,NA,NA,1,NA,NA,2,NA,50,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1066,"TV.Ingersoll.Bühl",17,"Buchegger Paul",5,17,7,6,15,2,3,NA,NA,NA,NA,35,6,3,12,34,2
"Men","1516",1067,"VfB.Friedrichshafen.1",2,"Gauna Maximilliano ",5,4,1,2,12,NA,1,NA,NA,NA,NA,13,NA,2,3,23,NA
"Men","1516",1067,"VfB.Friedrichshafen.1",3,"Späth Thilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1067,"VfB.Friedrichshafen.1",4,"Venceslau Luis F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1067,"VfB.Friedrichshafen.1",5,"Nalobin Alexey",NA,5,2,4,20,1,NA,NA,NA,NA,NA,7,NA,NA,4,57,1
"Men","1516",1067,"VfB.Friedrichshafen.1",6,"Finger Michal",7,11,5,10,3,NA,NA,NA,NA,NA,NA,15,NA,1,9,60,2
"Men","1516",1067,"VfB.Friedrichshafen.1",8,"Andrae Björn ",5,13,5,6,12,1,1,24,1,58,25,26,1,4,11,42,1
"Men","1516",1067,"VfB.Friedrichshafen.1",9,"Honore Marc Anthony ",NA,3,1,2,7,1,NA,NA,NA,NA,NA,7,NA,NA,2,29,1
"Men","1516",1067,"VfB.Friedrichshafen.1",10,"Tischer Simon ",6,5,2,2,13,3,1,NA,NA,NA,NA,3,NA,NA,1,33,3
"Men","1516",1067,"VfB.Friedrichshafen.1",11,"Perry Luke",NA,NA,NA,-2,NA,NA,NA,43,2,51,35,NA,NA,NA,NA,NA,NA
"Men","1516",1067,"VfB.Friedrichshafen.1",12,"Günthör Jakob",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1067,"VfB.Friedrichshafen.1",13,"Gontariu Adrian Radu ",5,14,5,4,12,3,NA,NA,NA,NA,NA,30,4,3,13,43,1
"Men","1516",1067,"VfB.Friedrichshafen.1",14,"Geiler Baptiste ",5,20,10,11,19,4,4,14,1,43,36,34,1,3,15,44,1
"Men","1516",1067,"VfB.Friedrichshafen.1",15,"Aciobanitei Robert A.",NA,3,NA,2,3,NA,NA,4,NA,50,NA,7,NA,1,3,43,NA
"Men","1516",1067,"VfB.Friedrichshafen.1",17,"Kocian Tomas",NA,NA,NA,-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1068,"NETZHOPPERS.K.",1,"Penk Matthias",NA,1,1,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1068,"NETZHOPPERS.K.",2,"Ivanov Ivaylo B.",NA,NA,NA,-1,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1068,"NETZHOPPERS.K.",3,"Hecht Florian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1068,"NETZHOPPERS.K.",5,"Itzigehl Peter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1068,"NETZHOPPERS.K.",7,"Hafemann Robin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1068,"NETZHOPPERS.K.",8,"Böhme Matthias",6,14,6,5,5,4,NA,1,NA,100,100,24,3,2,12,50,2
"Men","1516",1068,"NETZHOPPERS.K.",9,"Krause Sebastian",6,11,3,7,9,2,1,14,1,57,21,18,1,NA,10,56,NA
"Men","1516",1068,"NETZHOPPERS.K.",10,"Ratajczak Kamil",NA,NA,NA,NA,NA,NA,NA,5,NA,60,60,NA,NA,NA,NA,NA,NA
"Men","1516",1068,"NETZHOPPERS.K.",11,"Timmermann Theo",6,13,5,NA,13,5,1,35,4,43,29,15,3,1,9,60,3
"Men","1516",1068,"NETZHOPPERS.K.",12,"Heinecke Daniel",6,6,2,4,15,2,1,NA,NA,NA,NA,6,NA,NA,4,67,1
"Men","1516",1068,"NETZHOPPERS.K.",13,"Rieke Manuel",6,2,2,-2,9,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"Men","1516",1068,"NETZHOPPERS.K.",14,"Sprung Paul",7,9,4,6,13,3,NA,NA,NA,NA,NA,7,NA,NA,6,86,3
"Men","1516",1068,"NETZHOPPERS.K.",15,"Ehlers Nils",NA,NA,NA,-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1069,"CV.Mitteldeutschland",1,"Brzezinski Marcin",6,10,4,5,11,1,2,NA,NA,NA,NA,13,2,2,6,46,2
"Men","1516",1069,"CV.Mitteldeutschland",2,"Sufa Bartosz",NA,NA,NA,-3,NA,NA,NA,28,3,46,32,NA,NA,NA,NA,NA,NA
"Men","1516",1069,"CV.Mitteldeutschland",4,"Leske Matthew W.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1069,"CV.Mitteldeutschland",5,"Martinez Gion R.",5,11,3,6,10,1,NA,13,NA,38,8,17,1,3,10,59,1
"Men","1516",1069,"CV.Mitteldeutschland",6,"Polanski Maciej",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1069,"CV.Mitteldeutschland",7,"Buzzelli Ugo",6,2,NA,NA,7,2,NA,NA,NA,NA,NA,4,NA,NA,2,50,NA
"Men","1516",1069,"CV.Mitteldeutschland",8,"Sormaz Nenad",NA,NA,NA,-4,3,1,NA,2,NA,50,NA,5,2,1,NA,NA,NA
"Men","1516",1069,"CV.Mitteldeutschland",10,"Schlag Timo",6,9,4,7,16,2,1,1,NA,NA,NA,7,NA,NA,6,86,2
"Men","1516",1069,"CV.Mitteldeutschland",11,"Lech Jaroslaw",5,14,1,2,12,2,NA,NA,NA,NA,NA,35,6,4,14,40,NA
"Men","1516",1069,"CV.Mitteldeutschland",12,"Gorski Janusz",5,5,1,-8,15,1,1,37,2,68,35,21,3,7,4,19,NA
"Men","1516",1069,"CV.Mitteldeutschland",13,"Szablewski Lukasz",5,NA,NA,-1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1069,"CV.Mitteldeutschland",18,"Augustyn Artur B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1070,"SVG.Lüneburg.1",1,"Mattson Erik John",NA,NA,NA,-3,NA,NA,NA,18,3,44,22,NA,NA,NA,NA,NA,NA
"Men","1516",1070,"SVG.Lüneburg.1",2,"Brüggemann Immo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1070,"SVG.Lüneburg.1",3,"Kevorken Scott M. ",6,7,4,3,16,4,2,2,NA,100,50,6,NA,NA,3,50,2
"Men","1516",1070,"SVG.Lüneburg.1",5,"Bahlburg René",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1070,"SVG.Lüneburg.1",6,"Kocian Adam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1070,"SVG.Lüneburg.1",7,"Pörner Jannik ",6,14,2,11,14,1,NA,NA,NA,NA,NA,25,1,1,14,56,NA
"Men","1516",1070,"SVG.Lüneburg.1",9,"Steinke Falko",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1070,"SVG.Lüneburg.1",10,"Marshall Steven ",6,19,8,10,16,3,2,18,2,67,33,25,2,2,15,60,2
"Men","1516",1070,"SVG.Lüneburg.1",14,"Schlien Michel ",7,11,8,8,14,3,2,1,NA,100,100,7,NA,NA,6,86,3
"Men","1516",1070,"SVG.Lüneburg.1",15,"Del Bianco Nickolas ",5,10,4,-2,21,6,3,26,2,42,12,18,1,3,6,33,1
"Men","1516",1070,"SVG.Lüneburg.1",16,"Mora Sabate Carlos ",6,3,3,2,17,1,1,NA,NA,NA,NA,2,NA,NA,1,50,1
"Men","1516",1072,"SWD.powervolleys.D..1",1,"Bann Blair",NA,NA,NA,-3,NA,NA,NA,18,3,56,44,NA,NA,NA,NA,NA,NA
"Men","1516",1072,"SWD.powervolleys.D..1",2,"Verhoeff Rudy ",6,10,3,7,15,2,NA,1,NA,NA,NA,13,1,NA,9,69,1
"Men","1516",1072,"SWD.powervolleys.D..1",4,"West Matthew",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1072,"SWD.powervolleys.D..1",5,"Barthel Dennis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1072,"SWD.powervolleys.D..1",6,"Yu Shibo ",6,5,3,5,12,NA,NA,NA,NA,NA,NA,3,NA,NA,2,67,3
"Men","1516",1072,"SWD.powervolleys.D..1",8,"van Bemmelen Bas ",5,8,3,3,18,2,1,2,NA,50,50,17,2,1,6,35,1
"Men","1516",1072,"SWD.powervolleys.D..1",9,"Prolingheuer Marvin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1072,"SWD.powervolleys.D..1",10,"Pompe Matthias ",6,18,12,12,14,2,NA,29,NA,66,31,22,2,2,11,50,7
"Men","1516",1072,"SWD.powervolleys.D..1",11,"Sedore Brook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1072,"SWD.powervolleys.D..1",12,"Parkinson Michael",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1072,"SWD.powervolleys.D..1",13,"Gevert Sebastián ",5,13,7,2,18,5,NA,NA,NA,NA,NA,30,3,3,12,40,1
"Men","1516",1072,"SWD.powervolleys.D..1",14,"Zachrich Jaromir",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1072,"SWD.powervolleys.D..1",16,"Lukowsky Stefan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1072,"SWD.powervolleys.D..1",18,"Marks Jan-Philipp ",6,20,6,14,17,3,NA,28,2,57,32,28,1,NA,17,61,3
"Men","1516",1073,"TV.Rottenburg.1",1,"Mehlberg Dirk",NA,1,1,NA,4,NA,NA,6,NA,67,50,2,NA,1,NA,NA,1
"Men","1516",1073,"TV.Rottenburg.1",3,"Jankowski Philipp",NA,NA,NA,-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1073,"TV.Rottenburg.1",4,"Cipollone Federico ",6,1,NA,1,13,NA,NA,1,NA,NA,NA,3,NA,NA,1,33,NA
"Men","1516",1073,"TV.Rottenburg.1",6,"Nagel Friederich",NA,2,NA,2,6,NA,NA,NA,NA,NA,NA,2,NA,NA,2,100,NA
"Men","1516",1073,"TV.Rottenburg.1",7,"Metzger Sven ",5,15,8,7,18,2,3,NA,NA,NA,NA,27,3,3,10,37,2
"Men","1516",1073,"TV.Rottenburg.1",8,"Isaak Felix ",NA,6,4,5,14,1,NA,1,NA,NA,NA,7,NA,NA,4,57,2
"Men","1516",1073,"TV.Rottenburg.1",9,"Wilmsen Lars ",5,4,1,NA,11,1,NA,2,NA,50,50,8,1,2,3,38,1
"Men","1516",1073,"TV.Rottenburg.1",10,"Strohbach Tom ",5,13,8,-5,16,4,1,41,3,51,27,24,6,5,9,38,3
"Men","1516",1073,"TV.Rottenburg.1",12,"Orthmann Felix",NA,4,2,4,5,NA,1,NA,NA,NA,NA,5,NA,NA,3,60,NA
"Men","1516",1073,"TV.Rottenburg.1",13,"Karlitzek Moritz ",5,19,6,8,17,3,1,17,1,65,24,36,4,3,17,47,1
"Men","1516",1073,"TV.Rottenburg.1",14,"Schief Johannes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1073,"TV.Rottenburg.1",15,"Belizer Willy",NA,NA,NA,NA,NA,NA,NA,15,NA,47,20,NA,NA,NA,NA,NA,NA
"Men","1516",1073,"TV.Rottenburg.1",16,"Elsäßer Johannes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1074,"United.Volleys.R..1",1,"Ringseis Florian",NA,NA,NA,NA,NA,NA,NA,8,NA,50,25,NA,NA,NA,NA,NA,NA
"Men","1516",1074,"United.Volleys.R..1",2,"Fraser Bryan ",6,1,1,NA,6,NA,NA,4,NA,50,25,5,1,NA,NA,NA,1
"Men","1516",1074,"United.Volleys.R..1",5,"Bauer Lukas ",6,8,4,8,21,NA,NA,NA,NA,NA,NA,8,NA,NA,5,62,3
"Men","1516",1074,"United.Volleys.R..1",7,"Hopt Jannis ",6,1,1,NA,8,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1
"Men","1516",1074,"United.Volleys.R..1",8,"Klobucar Jan",6,11,5,8,12,NA,1,9,1,67,22,16,1,1,8,50,2
"Men","1516",1074,"United.Volleys.R..1",9,"Escher Georg ",6,13,8,12,13,1,1,NA,NA,NA,NA,6,NA,NA,5,83,7
"Men","1516",1074,"United.Volleys.R..1",10,"Reichert Moritz ",5,10,4,5,17,1,3,34,NA,53,26,21,NA,4,6,29,1
"Men","1516",1074,"United.Volleys.R..1",11,"Krick Tobias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1074,"United.Volleys.R..1",14,"Wolf Peter",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"Men","1516",1074,"United.Volleys.R..1",16,"Dünnes Christian ",5,19,6,11,9,3,NA,NA,NA,NA,NA,41,2,3,18,44,1
"Men","1516",1074,"United.Volleys.R..1",17,"Zimmermann Jan",5,2,2,1,12,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1075,"VSG.Coburg.Grub",2,"Katzenelson Ariel",5,3,2,2,26,1,2,1,NA,NA,NA,1,NA,NA,1,100,NA
"Men","1516",1075,"VSG.Coburg.Grub",3,"Davis Dylan",6,9,3,8,17,1,1,NA,NA,NA,NA,9,NA,NA,5,56,3
"Men","1516",1075,"VSG.Coburg.Grub",4,"Baxpöhler Noah",NA,2,1,2,6,NA,NA,NA,NA,NA,NA,6,NA,NA,2,33,NA
"Men","1516",1075,"VSG.Coburg.Grub",6,"Thompson Ryan",6,5,3,5,9,NA,1,NA,NA,NA,NA,8,NA,NA,2,25,2
"Men","1516",1075,"VSG.Coburg.Grub",7,"Tille Leonhard",NA,NA,NA,-1,NA,NA,NA,16,1,62,31,NA,NA,NA,NA,NA,NA
"Men","1516",1075,"VSG.Coburg.Grub",12,"Schattenberg Lukas",NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1075,"VSG.Coburg.Grub",13,"Mauler Richard",6,7,3,1,6,3,NA,16,2,50,19,12,1,NA,5,42,2
"Men","1516",1075,"VSG.Coburg.Grub",14,"Schippmann Timon",5,4,1,-1,13,2,1,21,3,52,14,7,NA,NA,3,43,NA
