"league_gender","season_id","match_id","team_name","shirt_number","player_name","vote","pt_tot","pt_bp","pt_profloss","serv_tot","serv_err","serv_pt","rec_tot","rec_err","rec_pos","rec_per","att_tot","att_err","att_blo","att_pt","att_per","blo_pt"
"Women","1415",2023,"Dresdner.SC.1",6,"Pencová ",7,13,7,10,16,3,1,NA,NA,NA,NA,11,NA,NA,10,91,2
"Women","1415",2023,"Dresdner.SC.1",7,"Dijkema ",7,1,NA,1,2,NA,NA,1,NA,NA,NA,1,NA,NA,1,100,NA
"Women","1415",2023,"Dresdner.SC.1",8,"Lippmann",6,13,2,9,13,NA,NA,1,NA,NA,NA,18,3,1,12,67,1
"Women","1415",2023,"Dresdner.SC.1",9,"Schoot",NA,NA,NA,NA,NA,NA,NA,13,NA,46,15,NA,NA,NA,NA,NA,NA
"Women","1415",2023,"Dresdner.SC.1",10,"Jackson ",6,11,5,5,18,3,1,NA,NA,NA,NA,14,1,2,9,64,1
"Women","1415",2023,"Dresdner.SC.1",12,"Langgemach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2023,"Dresdner.SC.1",13,"Izquierdo-Mocasqui ",5,17,5,8,15,2,NA,35,3,54,34,34,3,1,16,47,1
"Women","1415",2023,"Dresdner.SC.1",15,"Bartsch",6,13,4,2,17,3,NA,19,3,74,37,24,2,3,11,46,2
"Women","1415",2023,"Dresdner.SC.1",17,"Kuhn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2023,"Dresdner.SC.1",18,"Marcelle ",NA,1,NA,-1,3,NA,NA,8,1,25,25,4,1,NA,NA,NA,1
"Women","1415",2025,"USC.Münster.1",2,"Kemmsies",5,4,2,1,7,1,1,NA,NA,NA,NA,4,1,1,2,50,1
"Women","1415",2025,"USC.Münster.1",4,"von Piekartz ",6,3,NA,1,5,2,NA,NA,NA,NA,NA,3,NA,NA,3,100,NA
"Women","1415",2025,"USC.Münster.1",6,"Fuchs",NA,NA,NA,-1,4,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Women","1415",2025,"USC.Münster.1",7,"Petrausch",6,6,1,-1,7,NA,1,2,NA,50,50,18,3,4,5,28,NA
"Women","1415",2025,"USC.Münster.1",9,"Ossowski",6,9,3,NA,10,1,2,38,5,45,24,17,NA,3,7,41,NA
"Women","1415",2025,"USC.Münster.1",10,"Benson ",6,12,6,8,16,2,1,NA,NA,NA,NA,14,NA,2,7,50,4
"Women","1415",2025,"USC.Münster.1",12,"Silge ",6,18,7,7,13,3,1,1,NA,NA,NA,34,5,3,14,41,3
"Women","1415",2025,"USC.Münster.1",14,"Dörendahl",NA,NA,NA,-6,NA,NA,NA,31,6,52,32,NA,NA,NA,NA,NA,NA
"Women","1415",2025,"USC.Münster.1",16,"Schaefer ",NA,1,NA,-1,3,NA,NA,NA,NA,NA,NA,10,1,1,1,10,NA
"Women","1415",2025,"USC.Münster.1",17,"Bathen ",5,3,NA,-4,9,NA,NA,23,2,43,30,16,5,NA,3,19,NA
"Women","1415",2025,"USC.Münster.1",18,"Schwertmann ",6,12,8,8,19,1,5,NA,NA,NA,NA,19,2,1,4,21,3
"Women","1415",2026,"VC.Wiesbaden.1",4,"Großer",NA,NA,NA,-2,2,NA,NA,12,1,67,33,3,1,NA,NA,NA,NA
"Women","1415",2026,"VC.Wiesbaden.1",5,"Muijlwijk ",6,15,4,7,11,3,NA,1,NA,NA,NA,42,3,2,11,26,4
"Women","1415",2026,"VC.Wiesbaden.1",6,"Schäperklaus ",6,16,6,12,21,3,2,NA,NA,NA,NA,16,NA,1,10,62,4
"Women","1415",2026,"VC.Wiesbaden.1",7,"Vilponen ",5,13,3,6,17,2,1,37,3,32,22,31,NA,2,12,39,NA
"Women","1415",2026,"VC.Wiesbaden.1",8,"Osterloh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2026,"VC.Wiesbaden.1",10,"Alanko",7,2,1,2,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"Women","1415",2026,"VC.Wiesbaden.1",11,"Sliwa",NA,NA,NA,-3,NA,NA,NA,27,3,44,37,NA,NA,NA,NA,NA,NA
"Women","1415",2026,"VC.Wiesbaden.1",13,"Mapeli Burchardt ",5,12,6,NA,15,NA,1,11,5,27,9,36,4,3,10,28,1
"Women","1415",2026,"VC.Wiesbaden.1",14,"Halbichova ",5,5,2,3,9,2,1,NA,NA,NA,NA,3,NA,NA,2,67,2
"Women","1415",2026,"VC.Wiesbaden.1",15,"Pettke ",6,6,5,1,12,4,NA,1,NA,100,NA,15,1,NA,2,13,4
"Women","1415",2026,"VC.Wiesbaden.1",17,"Steinemann",NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2027,"Allianz.MTV.S..1",2,"Hindriksen ",6,3,1,3,18,NA,NA,NA,NA,NA,NA,4,NA,NA,3,75,NA
"Women","1415",2027,"Allianz.MTV.S..1",3,"Tomazela Pissinato ",6,15,8,12,17,NA,2,2,NA,100,50,22,1,2,10,45,3
"Women","1415",2027,"Allianz.MTV.S..1",4,"Malevic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2027,"Allianz.MTV.S..1",5,"Renkema ",5,14,7,2,17,1,3,38,4,58,29,39,2,5,11,28,NA
"Women","1415",2027,"Allianz.MTV.S..1",7,"Sandor ",5,19,8,9,15,2,3,38,1,66,37,44,3,4,16,36,NA
"Women","1415",2027,"Allianz.MTV.S..1",8,"Harms ",5,4,3,-5,8,1,NA,NA,NA,NA,NA,16,4,4,2,12,2
"Women","1415",2027,"Allianz.MTV.S..1",10,"Meyers",NA,2,1,-1,2,1,NA,1,NA,100,NA,9,2,NA,2,22,NA
"Women","1415",2027,"Allianz.MTV.S..1",11,"Miyashiro",NA,NA,NA,-2,NA,NA,NA,14,2,71,36,NA,NA,NA,NA,NA,NA
"Women","1415",2027,"Allianz.MTV.S..1",12,"Papafotiou",NA,1,1,1,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2027,"Allianz.MTV.S..1",15,"Lindow ",6,21,7,17,21,2,4,NA,NA,NA,NA,22,NA,2,14,64,3
"Women","1415",2027,"Allianz.MTV.S..1",16,"Jovy-Heuser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2028,"SC.Potsdam",1,"Carraro",6,3,3,3,21,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"Women","1415",2028,"SC.Potsdam",2,"Radzuweit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2028,"SC.Potsdam",3,"Rühl",NA,NA,NA,-4,NA,NA,NA,29,4,52,24,NA,NA,NA,NA,NA,NA
"Women","1415",2028,"SC.Potsdam",4,"Kvapilová",6,31,10,23,23,NA,1,25,2,64,20,64,5,1,25,39,5
"Women","1415",2028,"SC.Potsdam",5,"Klamke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2028,"SC.Potsdam",7,"Cutuk",6,16,5,13,18,1,1,1,NA,NA,NA,18,1,1,13,72,2
"Women","1415",2028,"SC.Potsdam",9,"Gründing",5,10,5,8,15,1,1,NA,NA,NA,NA,16,1,NA,7,44,2
"Women","1415",2028,"SC.Potsdam",10,"Engel",NA,6,3,3,13,2,1,NA,NA,NA,NA,12,1,NA,4,33,1
"Women","1415",2028,"SC.Potsdam",11,"Dreblow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2028,"SC.Potsdam",12,"Radosova",6,9,5,4,6,1,NA,22,3,45,18,21,1,NA,7,33,2
"Women","1415",2028,"SC.Potsdam",18,"Rivero",5,20,11,5,14,2,3,16,2,50,19,41,6,5,17,41,NA
"Women","1415",2029,"Rote.Raben.V.",1,"Olivera Capelli",5,10,4,1,18,2,1,7,2,57,14,20,2,3,8,40,1
"Women","1415",2029,"Rote.Raben.V.",2,"Fabrino Ramos",6,3,3,-1,21,1,2,NA,NA,NA,NA,3,2,1,NA,NA,1
"Women","1415",2029,"Rote.Raben.V.",3,"Lazic",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,100,NA
"Women","1415",2029,"Rote.Raben.V.",4,"Sajdova",6,6,3,3,12,2,NA,NA,NA,NA,NA,10,1,NA,6,60,NA
"Women","1415",2029,"Rote.Raben.V.",5,"Oosterveld",NA,NA,NA,-1,1,NA,NA,5,1,20,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2029,"Rote.Raben.V.",6,"Stöhr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2029,"Rote.Raben.V.",8,"Helterhoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2029,"Rote.Raben.V.",9,"Dobi",6,6,4,4,5,2,NA,NA,NA,NA,NA,8,NA,NA,5,62,1
"Women","1415",2029,"Rote.Raben.V.",11,"Mesa Luaces",6,10,4,3,7,NA,NA,1,NA,100,NA,23,5,2,7,30,3
"Women","1415",2029,"Rote.Raben.V.",12,"Pogany",NA,NA,NA,-6,NA,NA,NA,19,6,42,11,NA,NA,NA,NA,NA,NA
"Women","1415",2029,"Rote.Raben.V.",14,"Stigrot",6,15,10,7,11,1,NA,23,6,26,9,16,1,NA,9,56,6
"Women","1415",2030,"VT.Aurubis.H..1",1,"Olgard ",5,6,2,1,13,2,NA,1,NA,100,NA,19,1,2,5,26,1
"Women","1415",2030,"VT.Aurubis.H..1",2,"Munoz ",5,11,2,4,17,1,NA,NA,NA,NA,NA,35,4,2,10,29,1
"Women","1415",2030,"VT.Aurubis.H..1",3,"Charuk ",6,20,8,18,15,2,NA,NA,NA,NA,NA,24,NA,NA,14,58,6
"Women","1415",2030,"VT.Aurubis.H..1",4,"Hoja",5,5,3,1,6,1,1,14,NA,57,7,11,2,1,4,36,NA
"Women","1415",2030,"VT.Aurubis.H..1",7,"Braack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2030,"VT.Aurubis.H..1",8,"Lundquist",4,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"Women","1415",2030,"VT.Aurubis.H..1",9,"Kettenbach ",6,6,4,5,12,1,2,NA,NA,NA,NA,1,NA,NA,1,100,3
"Women","1415",2030,"VT.Aurubis.H..1",10,"Shaw ",5,11,5,6,22,1,3,28,2,57,21,25,2,NA,8,32,NA
"Women","1415",2030,"VT.Aurubis.H..1",11,"Koljonen",NA,NA,NA,-2,NA,NA,NA,26,2,62,42,NA,NA,NA,NA,NA,NA
"Women","1415",2030,"VT.Aurubis.H..1",12,"Sarac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2030,"VT.Aurubis.H..1",13,"Mathias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2030,"VT.Aurubis.H..1",14,"Cukseeva ",5,13,5,3,16,NA,NA,28,4,43,4,40,2,4,12,30,1
"Women","1415",2031,"Schweriner.SC",1,"Souza Ziegler",5,16,9,3,14,1,2,16,4,50,38,41,3,5,13,32,1
"Women","1415",2031,"Schweriner.SC",3,"Belien",6,13,10,11,17,NA,1,NA,NA,NA,NA,18,2,NA,8,44,4
"Women","1415",2031,"Schweriner.SC",4,"Hroncekova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2031,"Schweriner.SC",5,"Slöetjes",NA,2,2,NA,3,NA,1,NA,NA,NA,NA,6,1,1,1,17,NA
"Women","1415",2031,"Schweriner.SC",6,"Geerties",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2031,"Schweriner.SC",7,"Imoudu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2031,"Schweriner.SC",8,"Poll",NA,2,1,1,7,NA,NA,9,1,78,44,7,NA,NA,2,29,NA
"Women","1415",2031,"Schweriner.SC",10,"Nenova",5,1,1,1,17,NA,NA,NA,NA,NA,NA,2,NA,NA,1,50,NA
"Women","1415",2031,"Schweriner.SC",11,"Aulenbrock",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2031,"Schweriner.SC",12,"Brandt",6,14,8,12,21,1,3,1,NA,100,0,14,NA,1,8,57,3
"Women","1415",2031,"Schweriner.SC",13,"Völker",NA,NA,NA,NA,7,NA,NA,6,NA,100,67,NA,NA,NA,NA,NA,NA
"Women","1415",2031,"Schweriner.SC",14,"Weihenmaier",5,8,5,2,14,NA,1,13,3,62,38,13,1,2,7,54,NA
"Women","1415",2031,"Schweriner.SC",17,"Hippe",6,16,7,9,14,2,NA,NA,NA,NA,NA,29,1,4,16,55,NA
"Women","1415",2031,"Schweriner.SC",18,"Golla",NA,NA,NA,-8,NA,NA,NA,36,8,44,22,NA,NA,NA,NA,NA,NA
"Women","1415",2033,"Dresdner.SC.1",3,"Mikhailenko ",6,11,6,6,10,2,1,NA,NA,NA,NA,21,2,1,8,38,2
"Women","1415",2033,"Dresdner.SC.1",6,"Pencová ",6,14,8,10,15,3,2,NA,NA,NA,NA,11,1,NA,8,73,4
"Women","1415",2033,"Dresdner.SC.1",7,"Dijkema ",6,2,1,NA,18,1,1,NA,NA,NA,NA,2,1,NA,1,50,NA
"Women","1415",2033,"Dresdner.SC.1",8,"Lippmann",NA,2,1,-2,7,1,1,NA,NA,NA,NA,7,2,1,1,14,NA
"Women","1415",2033,"Dresdner.SC.1",9,"Schoot",NA,NA,NA,-1,NA,NA,NA,11,1,55,27,NA,NA,NA,NA,NA,NA
"Women","1415",2033,"Dresdner.SC.1",10,"Jackson ",6,12,6,9,19,1,3,NA,NA,NA,NA,19,NA,2,9,47,NA
"Women","1415",2033,"Dresdner.SC.1",12,"Langgemach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2033,"Dresdner.SC.1",13,"Izquierdo-Mocasqui ",5,17,11,9,15,2,1,23,1,52,22,34,4,1,16,47,NA
"Women","1415",2033,"Dresdner.SC.1",14,"Stock",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2033,"Dresdner.SC.1",17,"Kuhn",NA,NA,NA,-2,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2033,"Dresdner.SC.1",18,"Marcelle ",6,14,4,6,11,1,NA,32,3,34,16,21,3,1,10,48,4
"Women","1415",2034,"Köpenicker.SC.B.",3,"Radzuweit",6,5,4,NA,2,NA,NA,13,2,46,46,11,1,2,3,27,2
"Women","1415",2034,"Köpenicker.SC.B.",5,"Carlson",5,9,3,3,5,1,NA,NA,NA,NA,NA,41,2,3,9,22,NA
"Women","1415",2034,"Köpenicker.SC.B.",6,"Schaus",NA,4,NA,2,2,NA,NA,5,1,40,20,13,NA,1,4,31,NA
"Women","1415",2034,"Köpenicker.SC.B.",7,"Göpner",NA,NA,NA,-3,NA,NA,NA,17,3,29,29,NA,NA,NA,NA,NA,NA
"Women","1415",2034,"Köpenicker.SC.B.",8,"Knauf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2034,"Köpenicker.SC.B.",9,"Hero",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2034,"Köpenicker.SC.B.",10,"Elwassimy",6,2,1,NA,9,2,1,NA,NA,NA,NA,4,NA,NA,1,25,NA
"Women","1415",2034,"Köpenicker.SC.B.",11,"Wilson",NA,3,1,3,9,NA,1,NA,NA,NA,NA,2,NA,NA,1,50,1
"Women","1415",2034,"Köpenicker.SC.B.",12,"Barfield",6,8,4,6,8,NA,1,NA,NA,NA,NA,10,NA,2,3,30,4
"Women","1415",2034,"Köpenicker.SC.B.",14,"Neumannova",5,NA,NA,-2,4,NA,NA,9,1,56,44,3,NA,1,NA,NA,NA
"Women","1415",2034,"Köpenicker.SC.B.",17,"Riedel",5,8,2,-4,8,1,NA,25,2,36,16,31,8,1,8,26,NA
"Women","1415",2035,"VolleyStars.T.",3,"Mishonova",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1,33,NA
"Women","1415",2035,"VolleyStars.T.",4,"Mertens",NA,NA,NA,-1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2035,"VolleyStars.T.",5,"Brinkmann",5,17,8,7,21,5,1,26,1,54,35,33,NA,4,14,42,2
"Women","1415",2035,"VolleyStars.T.",6,"Zuleta Garcia",6,7,3,5,11,1,NA,NA,NA,NA,NA,7,NA,1,3,43,4
"Women","1415",2035,"VolleyStars.T.",7,"Jelinkova",6,2,2,-3,21,4,1,NA,NA,NA,NA,1,NA,1,NA,NA,1
"Women","1415",2035,"VolleyStars.T.",8,"Gschwendtner",NA,NA,NA,-8,NA,NA,NA,32,8,38,25,NA,NA,NA,NA,NA,NA
"Women","1415",2035,"VolleyStars.T.",10,"Nemcova",5,13,7,6,13,2,1,NA,NA,NA,NA,29,4,1,11,38,1
"Women","1415",2035,"VolleyStars.T.",11,"Steger",5,19,8,8,16,4,3,22,4,64,36,35,2,1,14,40,2
"Women","1415",2035,"VolleyStars.T.",15,"Speer",6,10,4,6,14,3,NA,NA,NA,NA,NA,9,1,NA,6,67,4
"Women","1415",2037,"Ladies.in.Black.A..1",1,"Crkonova ",6,13,6,11,11,2,2,NA,NA,NA,NA,13,NA,NA,8,62,3
"Women","1415",2037,"Ladies.in.Black.A..1",2,"Burazer ",5,17,5,14,13,1,2,NA,NA,NA,NA,47,2,NA,15,32,NA
"Women","1415",2037,"Ladies.in.Black.A..1",5,"Svobodnikova ",6,12,6,9,11,2,NA,NA,NA,NA,NA,15,1,NA,7,47,5
"Women","1415",2037,"Ladies.in.Black.A..1",9,"Stankova",NA,2,1,2,4,NA,NA,3,NA,NA,NA,5,NA,NA,2,40,NA
"Women","1415",2037,"Ladies.in.Black.A..1",11,"Košova",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2037,"Ladies.in.Black.A..1",12,"Pucarevic ",6,1,1,NA,11,1,NA,NA,NA,NA,NA,3,NA,NA,1,33,NA
"Women","1415",2037,"Ladies.in.Black.A..1",13,"Bednarova ",5,5,2,-3,14,2,1,9,1,22,11,17,2,3,3,18,1
"Women","1415",2037,"Ladies.in.Black.A..1",14,"Valachova",NA,NA,NA,-2,NA,NA,NA,14,2,57,36,NA,NA,NA,NA,NA,NA
"Women","1415",2037,"Ladies.in.Black.A..1",15,"Ponte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2037,"Ladies.in.Black.A..1",16,"Markovic ",5,7,5,-3,9,3,1,27,2,15,7,15,4,1,5,33,1
"Women","1415",2038,"SC.Potsdam",1,"Carraro",5,1,1,NA,12,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2038,"SC.Potsdam",2,"Radzuweit",NA,3,2,3,10,NA,NA,NA,NA,NA,NA,3,NA,NA,2,67,1
"Women","1415",2038,"SC.Potsdam",3,"Rühl",NA,NA,NA,-1,NA,NA,NA,14,1,64,43,NA,NA,NA,NA,NA,NA
"Women","1415",2038,"SC.Potsdam",4,"Kvapilová",5,13,4,9,10,NA,1,7,1,57,43,29,3,NA,11,38,1
"Women","1415",2038,"SC.Potsdam",7,"Cutuk",NA,NA,NA,-1,4,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA
"Women","1415",2038,"SC.Potsdam",9,"Gründing",5,3,2,1,7,1,1,NA,NA,NA,NA,7,NA,1,1,14,1
"Women","1415",2038,"SC.Potsdam",10,"Engel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2038,"SC.Potsdam",11,"Dreblow",NA,NA,NA,-3,NA,NA,NA,10,3,50,20,NA,NA,NA,NA,NA,NA
"Women","1415",2038,"SC.Potsdam",12,"Radosova",5,3,2,-3,7,NA,NA,12,1,58,33,11,3,2,2,18,1
"Women","1415",2038,"SC.Potsdam",16,"Sainz",NA,1,NA,-1,NA,NA,NA,4,1,50,NA,3,NA,1,1,33,NA
"Women","1415",2038,"SC.Potsdam",17,"Montano",NA,4,1,-2,1,NA,NA,NA,NA,NA,NA,12,2,4,4,33,NA
"Women","1415",2038,"SC.Potsdam",18,"Rivero",6,18,7,11,7,1,2,20,1,30,20,27,2,3,16,59,NA
"Women","1415",2039,"Rote.Raben.V.",1,"Olivera Capelli",NA,1,1,-2,2,1,NA,3,NA,33,33,7,1,1,1,14,NA
"Women","1415",2039,"Rote.Raben.V.",2,"Fabrino Ramos",6,NA,NA,-1,13,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA
"Women","1415",2039,"Rote.Raben.V.",3,"Lazic",NA,1,NA,-3,2,1,NA,3,2,33,NA,2,NA,1,1,50,NA
"Women","1415",2039,"Rote.Raben.V.",4,"Sajdova",6,12,5,9,10,1,1,1,NA,100,0,17,1,1,9,53,2
"Women","1415",2039,"Rote.Raben.V.",5,"Oosterveld",5,NA,NA,-5,8,1,NA,9,2,56,33,6,1,1,NA,NA,NA
"Women","1415",2039,"Rote.Raben.V.",6,"Stöhr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2039,"Rote.Raben.V.",8,"Helterhoff",5,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2039,"Rote.Raben.V.",9,"Dobi",5,5,1,1,10,1,1,NA,NA,NA,NA,9,2,1,4,44,NA
"Women","1415",2039,"Rote.Raben.V.",11,"Mesa Luaces",6,21,10,15,8,1,1,1,NA,NA,NA,34,1,4,19,56,1
"Women","1415",2039,"Rote.Raben.V.",12,"Pogany",NA,NA,NA,-1,NA,NA,NA,19,1,58,21,NA,NA,NA,NA,NA,NA
"Women","1415",2039,"Rote.Raben.V.",14,"Stigrot",5,2,1,-9,6,1,NA,28,6,36,21,17,NA,4,2,12,NA
"Women","1415",2040,"USC.Münster.1",2,"Kemmsies",NA,3,3,-1,4,1,NA,1,1,NA,NA,5,NA,2,1,20,2
"Women","1415",2040,"USC.Münster.1",4,"von Piekartz ",5,4,2,3,6,1,NA,NA,NA,NA,NA,6,NA,NA,3,50,1
"Women","1415",2040,"USC.Münster.1",6,"Fuchs",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2040,"USC.Münster.1",7,"Petrausch ",5,12,3,8,13,NA,2,NA,NA,NA,NA,24,1,3,10,42,NA
"Women","1415",2040,"USC.Münster.1",9,"Ossowski",NA,3,1,NA,3,NA,NA,4,1,25,NA,6,1,1,3,50,NA
"Women","1415",2040,"USC.Münster.1",10,"Benson ",6,9,2,2,11,3,NA,NA,NA,NA,NA,22,2,2,7,32,2
"Women","1415",2040,"USC.Münster.1",12,"Silge ",6,19,6,10,14,3,3,1,NA,100,NA,31,3,3,14,45,2
"Women","1415",2040,"USC.Münster.1",14,"Dörendahl",NA,NA,NA,-3,NA,NA,NA,31,3,74,32,NA,NA,NA,NA,NA,NA
"Women","1415",2040,"USC.Münster.1",16,"Schaefer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2040,"USC.Münster.1",17,"Bathen ",5,9,7,-5,11,NA,1,41,6,59,32,28,3,5,8,29,NA
"Women","1415",2040,"USC.Münster.1",18,"Schwertmann ",6,5,4,-3,20,2,2,1,1,NA,NA,11,2,3,1,9,2
"Women","1415",2041,"VC.Wiesbaden.1",4,"Großer",6,8,3,4,9,NA,1,18,2,28,22,18,2,NA,6,33,1
"Women","1415",2041,"VC.Wiesbaden.1",5,"Muijlwijk ",5,9,3,3,10,1,1,NA,NA,NA,NA,27,2,3,7,26,1
"Women","1415",2041,"VC.Wiesbaden.1",6,"Schäperklaus ",5,10,7,5,20,2,3,1,1,NA,NA,15,NA,2,6,40,1
"Women","1415",2041,"VC.Wiesbaden.1",7,"Vilponen ",5,12,7,1,10,1,1,16,8,12,6,21,NA,2,9,43,2
"Women","1415",2041,"VC.Wiesbaden.1",8,"Osterloh",NA,2,2,1,1,NA,NA,NA,NA,NA,NA,2,NA,1,1,50,1
"Women","1415",2041,"VC.Wiesbaden.1",10,"Alanko ",6,3,1,1,16,2,NA,NA,NA,NA,NA,3,NA,NA,1,33,2
"Women","1415",2041,"VC.Wiesbaden.1",11,"Sliwa",NA,NA,NA,-9,NA,NA,NA,30,9,50,30,NA,NA,NA,NA,NA,NA
"Women","1415",2041,"VC.Wiesbaden.1",13,"Mapeli Burchardt ",5,15,11,10,17,NA,2,17,1,53,18,36,3,1,11,31,2
"Women","1415",2041,"VC.Wiesbaden.1",14,"Halbichova",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Women","1415",2041,"VC.Wiesbaden.1",15,"Pettke ",6,16,6,10,17,3,NA,1,1,NA,NA,17,1,1,11,65,5
"Women","1415",2041,"VC.Wiesbaden.1",17,"Steinemann",NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3,NA,1,1,33,NA
"Women","1415",2042,"Allianz.MTV.S..1",1,"Wlk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2042,"Allianz.MTV.S..1",2,"Hindriksen ",6,8,6,8,21,NA,4,NA,NA,NA,NA,3,NA,NA,3,100,1
"Women","1415",2042,"Allianz.MTV.S..1",3,"Tomazela Pissinato ",6,8,7,6,18,2,1,NA,NA,NA,NA,14,NA,NA,4,29,3
"Women","1415",2042,"Allianz.MTV.S..1",4,"Malevic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2042,"Allianz.MTV.S..1",5,"Renkema ",6,14,5,12,10,NA,1,6,NA,83,33,22,1,1,11,50,2
"Women","1415",2042,"Allianz.MTV.S..1",7,"Sandor ",6,16,11,12,12,1,3,25,2,56,24,22,1,NA,11,50,2
"Women","1415",2042,"Allianz.MTV.S..1",8,"Harms",NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,2,NA,NA,1,50,NA
"Women","1415",2042,"Allianz.MTV.S..1",10,"Meyers ",5,6,NA,-1,7,3,NA,NA,NA,NA,NA,15,2,2,6,40,NA
"Women","1415",2042,"Allianz.MTV.S..1",11,"Miyashiro",NA,NA,NA,-1,NA,NA,NA,9,1,56,11,NA,NA,NA,NA,NA,NA
"Women","1415",2042,"Allianz.MTV.S..1",12,"Papafotiou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2042,"Allianz.MTV.S..1",15,"Lindow ",6,9,7,9,4,NA,NA,NA,NA,NA,NA,13,NA,NA,7,54,2
